condition,run_id,subwindow,stage_original,stage_original_id,VB,stage_unified,stage_unified_id
C4,184,4,severe,2,97.94758207,middle,1
C4,185,0,severe,2,97.94758207,middle,1
C4,185,1,severe,2,97.94758207,middle,1
C4,185,2,severe,2,97.94758207,middle,1
C4,185,3,severe,2,97.94758207,middle,1
C4,185,4,severe,2,97.94758207,middle,1
C4,186,0,severe,2,97.94758207,middle,1
C4,186,1,severe,2,97.94758207,middle,1
C4,186,2,severe,2,97.94758207,middle,1
C4,186,3,severe,2,97.94758207,middle,1
C4,186,4,severe,2,97.94758207,middle,1
C4,187,0,severe,2,97.94758207,middle,1
C4,187,1,severe,2,97.94758207,middle,1
C4,187,2,severe,2,97.94758207,middle,1
C4,187,3,severe,2,97.94758207,middle,1
C4,187,4,severe,2,97.94758207,middle,1
C4,188,0,severe,2,97.94758207,middle,1
C4,188,1,severe,2,97.94758207,middle,1
C4,188,2,severe,2,97.94758207,middle,1
C4,188,3,severe,2,97.94758207,middle,1
C4,188,4,severe,2,97.94758207,middle,1
C4,189,0,severe,2,97.94758207,middle,1
C4,189,1,severe,2,97.94758207,middle,1
C4,189,2,severe,2,97.94758207,middle,1
C4,189,3,severe,2,97.94758207,middle,1
C4,189,4,severe,2,97.94758207,middle,1
C4,190,0,severe,2,97.94758207,middle,1
C4,190,1,severe,2,97.94758207,middle,1
C4,190,2,severe,2,97.94758207,middle,1
C4,190,3,severe,2,97.94758207,middle,1
C4,190,4,severe,2,97.94758207,middle,1
C4,191,0,severe,2,97.94758207,middle,1
C4,191,1,severe,2,97.94758207,middle,1
C4,191,2,severe,2,97.94758207,middle,1
C4,191,3,severe,2,97.94758207,middle,1
C4,191,4,severe,2,97.94758207,middle,1
C4,192,0,severe,2,97.94758207,middle,1
C4,192,1,severe,2,97.94758207,middle,1
C4,192,2,severe,2,97.94758207,middle,1
C4,192,3,severe,2,97.94758207,middle,1
C4,192,4,severe,2,97.94758207,middle,1
C4,193,0,severe,2,97.94758207,middle,1
C4,193,1,severe,2,97.94758207,middle,1
C4,193,2,severe,2,97.94758207,middle,1
C4,193,3,severe,2,97.94758207,middle,1
C4,193,4,severe,2,97.94758207,middle,1
C4,194,0,severe,2,97.94758207,middle,1
C4,194,1,severe,2,97.94758207,middle,1
C4,194,2,severe,2,97.94758207,middle,1
C4,194,3,severe,2,97.94758207,middle,1
C4,194,4,severe,2,97.94758207,middle,1
C4,195,0,severe,2,97.94758207,middle,1
C4,195,1,severe,2,97.94758207,middle,1
C4,195,2,severe,2,97.94758207,middle,1
C4,195,3,severe,2,97.94758207,middle,1
C4,195,4,severe,2,97.94758207,middle,1
C4,196,0,severe,2,97.94758207,middle,1
C4,196,1,severe,2,97.94758207,middle,1
C4,196,2,severe,2,97.94758207,middle,1
C4,196,3,severe,2,97.94758207,middle,1
C4,196,4,severe,2,97.94758207,middle,1
C4,197,0,severe,2,97.94758207,middle,1
C4,197,1,severe,2,97.94758207,middle,1
C4,197,2,severe,2,97.94758207,middle,1
C4,197,3,severe,2,97.94758207,middle,1
C4,197,4,severe,2,97.94758207,middle,1
C4,198,0,severe,2,98.04939711,middle,1
C4,198,1,severe,2,98.04939711,middle,1
C4,198,2,severe,2,98.04939711,middle,1
C4,198,3,severe,2,98.04939711,middle,1
C4,198,4,severe,2,98.04939711,middle,1
C4,199,0,severe,2,98.16385952,middle,1
C4,199,1,severe,2,98.16385952,middle,1
C4,199,2,severe,2,98.16385952,middle,1
C4,199,3,severe,2,98.16385952,middle,1
C4,199,4,severe,2,98.16385952,middle,1
C4,200,0,severe,2,98.28908463,middle,1
C4,200,1,severe,2,98.28908463,middle,1
C4,200,2,severe,2,98.28908463,middle,1
C4,200,3,severe,2,98.28908463,middle,1
C4,200,4,severe,2,98.28908463,middle,1
C4,201,0,severe,2,98.42538882,middle,1
C4,201,1,severe,2,98.42538882,middle,1
C4,201,2,severe,2,98.42538882,middle,1
C4,201,3,severe,2,98.42538882,middle,1
C4,201,4,severe,2,98.42538882,middle,1
C4,202,0,severe,2,98.57308034,middle,1
C4,202,1,severe,2,98.57308034,middle,1
C4,202,2,severe,2,98.57308034,middle,1
C4,202,3,severe,2,98.57308034,middle,1
C4,202,4,severe,2,98.57308034,middle,1
C4,203,0,severe,2,98.73245902,middle,1
C4,203,1,severe,2,98.73245902,middle,1
C4,203,2,severe,2,98.73245902,middle,1
C4,203,3,severe,2,98.73245902,middle,1
C4,203,4,severe,2,98.73245902,middle,1
C4,204,0,severe,2,98.90381609,middle,1
C4,204,1,severe,2,98.90381609,middle,1
C4,204,2,severe,2,98.90381609,middle,1
C4,204,3,severe,2,98.90381609,middle,1
C4,204,4,severe,2,98.90381609,middle,1
C4,205,0,severe,2,99.08743402,middle,1
C4,205,1,severe,2,99.08743402,middle,1
C4,205,2,severe,2,99.08743402,middle,1
C4,205,3,severe,2,99.08743402,middle,1
C4,205,4,severe,2,99.08743402,middle,1
C4,206,0,severe,2,99.28358632,middle,1
C4,206,1,severe,2,99.28358632,middle,1
C4,206,2,severe,2,99.28358632,middle,1
C4,206,3,severe,2,99.28358632,middle,1
C4,206,4,severe,2,99.28358632,middle,1
C4,207,0,severe,2,99.49253735,middle,1
C4,207,1,severe,2,99.49253735,middle,1
C4,207,2,severe,2,99.49253735,middle,1
C4,207,3,severe,2,99.49253735,middle,1
C4,207,4,severe,2,99.49253735,middle,1
C4,208,0,severe,2,99.71454217,middle,1
C4,208,1,severe,2,99.71454217,middle,1
C4,208,2,severe,2,99.71454217,middle,1
C4,208,3,severe,2,99.71454217,middle,1
C4,208,4,severe,2,99.71454217,middle,1
C4,209,0,severe,2,99.94984642,middle,1
C4,209,1,severe,2,99.94984642,middle,1
C4,209,2,severe,2,99.94984642,middle,1
C4,209,3,severe,2,99.94984642,middle,1
C4,209,4,severe,2,99.94984642,middle,1
C4,210,0,severe,2,100.1986861,middle,1
C4,210,1,severe,2,100.1986861,middle,1
C4,210,2,severe,2,100.1986861,middle,1
C4,210,3,severe,2,100.1986861,middle,1
C4,210,4,severe,2,100.1986861,middle,1
C4,211,0,severe,2,100.4612875,middle,1
C4,211,1,severe,2,100.4612875,middle,1
C4,211,2,severe,2,100.4612875,middle,1
C4,211,3,severe,2,100.4612875,middle,1
C4,211,4,severe,2,100.4612875,middle,1
C4,212,0,severe,2,100.737867,middle,1
C4,212,1,severe,2,100.737867,middle,1
C4,212,2,severe,2,100.737867,middle,1
C4,212,3,severe,2,100.737867,middle,1
C4,212,4,severe,2,100.737867,middle,1
C4,213,0,severe,2,101.0286311,middle,1
C4,213,1,severe,2,101.0286311,middle,1
C4,213,2,severe,2,101.0286311,middle,1
C4,213,3,severe,2,101.0286311,middle,1
C4,213,4,severe,2,101.0286311,middle,1
C4,214,0,severe,2,101.3337761,middle,1
C4,214,1,severe,2,101.3337761,middle,1
C4,214,2,severe,2,101.3337761,middle,1
C4,214,3,severe,2,101.3337761,middle,1
C4,214,4,severe,2,101.3337761,middle,1
C4,215,0,severe,2,101.6534881,middle,1
C4,215,1,severe,2,101.6534881,middle,1
C4,215,2,severe,2,101.6534881,middle,1
C4,215,3,severe,2,101.6534881,middle,1
C4,215,4,severe,2,101.6534881,middle,1
C4,216,0,severe,2,101.9879429,middle,1
C4,216,1,severe,2,101.9879429,middle,1
C4,216,2,severe,2,101.9879429,middle,1
C4,216,3,severe,2,101.9879429,middle,1
C4,216,4,severe,2,101.9879429,middle,1
C4,217,0,severe,2,102.337306,middle,1
C4,217,1,severe,2,102.337306,middle,1
C4,217,2,severe,2,102.337306,middle,1
C4,217,3,severe,2,102.337306,middle,1
C4,217,4,severe,2,102.337306,middle,1
C4,218,0,severe,2,102.7017323,middle,1
C4,218,1,severe,2,102.7017323,middle,1
C4,218,2,severe,2,102.7017323,middle,1
C4,218,3,severe,2,102.7017323,middle,1
C4,218,4,severe,2,102.7017323,middle,1
C4,219,0,severe,2,103.0813662,middle,1
C4,219,1,severe,2,103.0813662,middle,1
C4,219,2,severe,2,103.0813662,middle,1
C4,219,3,severe,2,103.0813662,middle,1
C4,219,4,severe,2,103.0813662,middle,1
C4,220,0,severe,2,103.4763417,middle,1
C4,220,1,severe,2,103.4763417,middle,1
C4,220,2,severe,2,103.4763417,middle,1
C4,220,3,severe,2,103.4763417,middle,1
C4,220,4,severe,2,103.4763417,middle,1
C4,221,0,severe,2,103.8867818,middle,1
C4,221,1,severe,2,103.8867818,middle,1
C4,221,2,severe,2,103.8867818,middle,1
C4,221,3,severe,2,103.8867818,middle,1
C4,221,4,severe,2,103.8867818,middle,1
C4,222,0,severe,2,104.3127991,middle,1
C4,222,1,severe,2,104.3127991,middle,1
C4,222,2,severe,2,104.3127991,middle,1
C4,222,3,severe,2,104.3127991,middle,1
C4,222,4,severe,2,104.3127991,middle,1
C4,223,0,severe,2,104.7544953,middle,1
C4,223,1,severe,2,104.7544953,middle,1
C4,223,2,severe,2,104.7544953,middle,1
C4,223,3,severe,2,104.7544953,middle,1
C4,223,4,severe,2,104.7544953,middle,1
C4,224,0,severe,2,105.362396,middle,1
C4,224,1,severe,2,105.362396,middle,1
C4,224,2,severe,2,105.362396,middle,1
C4,224,3,severe,2,105.362396,middle,1
C4,224,4,severe,2,105.362396,middle,1
C4,225,0,severe,2,106.1176442,middle,1
C4,225,1,severe,2,106.1176442,middle,1
C4,225,2,severe,2,106.1176442,middle,1
C4,225,3,severe,2,106.1176442,middle,1
C4,225,4,severe,2,106.1176442,middle,1
C4,226,0,severe,2,106.8910702,middle,1
C4,226,1,severe,2,106.8910702,middle,1
C4,226,2,severe,2,106.8910702,middle,1
C4,226,3,severe,2,106.8910702,middle,1
C4,226,4,severe,2,106.8910702,middle,1
C4,227,0,severe,2,107.6825431,middle,1
C4,227,1,severe,2,107.6825431,middle,1
C4,227,2,severe,2,107.6825431,middle,1
C4,227,3,severe,2,107.6825431,middle,1
C4,227,4,severe,2,107.6825431,middle,1
C4,228,0,severe,2,108.4919199,late,2
C4,228,1,severe,2,108.4919199,late,2
C4,228,2,severe,2,108.4919199,late,2
C4,228,3,severe,2,108.4919199,late,2
C4,228,4,severe,2,108.4919199,late,2
C4,229,0,severe,2,109.3190454,late,2
C4,229,1,severe,2,109.3190454,late,2
C4,229,2,severe,2,109.3190454,late,2
C4,229,3,severe,2,109.3190454,late,2
C4,229,4,severe,2,109.3190454,late,2
C4,230,0,severe,2,110.1637529,late,2
C4,230,1,severe,2,110.1637529,late,2
C4,230,2,severe,2,110.1637529,late,2
C4,230,3,severe,2,110.1637529,late,2
C4,230,4,severe,2,110.1637529,late,2
C4,231,0,severe,2,111.0258638,late,2
C4,231,1,severe,2,111.0258638,late,2
C4,231,2,severe,2,111.0258638,late,2
C4,231,3,severe,2,111.0258638,late,2
C4,231,4,severe,2,111.0258638,late,2
C4,232,0,severe,2,111.9051881,late,2
C4,232,1,severe,2,111.9051881,late,2
C4,232,2,severe,2,111.9051881,late,2
C4,232,3,severe,2,111.9051881,late,2
C4,232,4,severe,2,111.9051881,late,2
C4,233,0,severe,2,112.8015244,late,2
C4,233,1,severe,2,112.8015244,late,2
C4,233,2,severe,2,112.8015244,late,2
C4,233,3,severe,2,112.8015244,late,2
C4,233,4,severe,2,112.8015244,late,2
C4,234,0,severe,2,113.7146603,late,2
C4,234,1,severe,2,113.7146603,late,2
C4,234,2,severe,2,113.7146603,late,2
C4,234,3,severe,2,113.7146603,late,2
C4,234,4,severe,2,113.7146603,late,2
C4,235,0,severe,2,114.6443724,late,2
C4,235,1,severe,2,114.6443724,late,2
C4,235,2,severe,2,114.6443724,late,2
C4,235,3,severe,2,114.6443724,late,2
C4,235,4,severe,2,114.6443724,late,2
C4,236,0,severe,2,115.5904267,late,2
C4,236,1,severe,2,115.5904267,late,2
C4,236,2,severe,2,115.5904267,late,2
C4,236,3,severe,2,115.5904267,late,2
C4,236,4,severe,2,115.5904267,late,2
C4,237,0,severe,2,116.5525786,late,2
C4,237,1,severe,2,116.5525786,late,2
C4,237,2,severe,2,116.5525786,late,2
C4,237,3,severe,2,116.5525786,late,2
C4,237,4,severe,2,116.5525786,late,2
C4,238,0,severe,2,117.5305732,late,2
C4,238,1,severe,2,117.5305732,late,2
C4,238,2,severe,2,117.5305732,late,2
C4,238,3,severe,2,117.5305732,late,2
C4,238,4,severe,2,117.5305732,late,2
C4,239,0,severe,2,118.5241458,late,2
C4,239,1,severe,2,118.5241458,late,2
C4,239,2,severe,2,118.5241458,late,2
C4,239,3,severe,2,118.5241458,late,2
C4,239,4,severe,2,118.5241458,late,2
C4,240,0,severe,2,119.5330215,late,2
C4,240,1,severe,2,119.5330215,late,2
C4,240,2,severe,2,119.5330215,late,2
C4,240,3,severe,2,119.5330215,late,2
C4,240,4,severe,2,119.5330215,late,2
C4,241,0,severe,2,120.556916,late,2
C4,241,1,severe,2,120.556916,late,2
C4,241,2,severe,2,120.556916,late,2
C4,241,3,severe,2,120.556916,late,2
C4,241,4,severe,2,120.556916,late,2
C4,242,0,severe,2,121.5955358,late,2
C4,242,1,severe,2,121.5955358,late,2
C4,242,2,severe,2,121.5955358,late,2
C4,242,3,severe,2,121.5955358,late,2
C4,242,4,severe,2,121.5955358,late,2
C4,243,0,severe,2,122.648578,late,2
C4,243,1,severe,2,122.648578,late,2
C4,243,2,severe,2,122.648578,late,2
C4,243,3,severe,2,122.648578,late,2
C4,243,4,severe,2,122.648578,late,2
C4,244,0,severe,2,123.715731,late,2
C4,244,1,severe,2,123.715731,late,2
C4,244,2,severe,2,123.715731,late,2
C4,244,3,severe,2,123.715731,late,2
C4,244,4,severe,2,123.715731,late,2
C4,245,0,severe,2,124.7966747,late,2
C4,245,1,severe,2,124.7966747,late,2
C4,245,2,severe,2,124.7966747,late,2
C4,245,3,severe,2,124.7966747,late,2
C4,245,4,severe,2,124.7966747,late,2
C4,246,0,severe,2,125.8910804,late,2
C4,246,1,severe,2,125.8910804,late,2
C4,246,2,severe,2,125.8910804,late,2
C4,246,3,severe,2,125.8910804,late,2
C4,246,4,severe,2,125.8910804,late,2
C4,247,0,severe,2,126.9986117,late,2
C4,247,1,severe,2,126.9986117,late,2
C4,247,2,severe,2,126.9986117,late,2
C4,247,3,severe,2,126.9986117,late,2
C4,247,4,severe,2,126.9986117,late,2
C4,248,0,severe,2,128.1189241,late,2
C4,248,1,severe,2,128.1189241,late,2
C4,248,2,severe,2,128.1189241,late,2
C4,248,3,severe,2,128.1189241,late,2
C4,248,4,severe,2,128.1189241,late,2
C4,249,0,severe,2,129.2516656,late,2
C4,249,1,severe,2,129.2516656,late,2
C4,249,2,severe,2,129.2516656,late,2
C4,249,3,severe,2,129.2516656,late,2
C4,249,4,severe,2,129.2516656,late,2
C4,250,0,severe,2,130.3964771,late,2
C4,250,1,severe,2,130.3964771,late,2
C4,250,2,severe,2,130.3964771,late,2
C4,250,3,severe,2,130.3964771,late,2
C4,250,4,severe,2,130.3964771,late,2
C4,251,0,severe,2,131.5529925,late,2
C4,251,1,severe,2,131.5529925,late,2
C4,251,2,severe,2,131.5529925,late,2
C4,251,3,severe,2,131.5529925,late,2
C4,251,4,severe,2,131.5529925,late,2
C4,252,0,severe,2,132.7208389,late,2
C4,252,1,severe,2,132.7208389,late,2
C4,252,2,severe,2,132.7208389,late,2
C4,252,3,severe,2,132.7208389,late,2
C4,252,4,severe,2,132.7208389,late,2
C4,253,0,severe,2,133.8996371,late,2
C4,253,1,severe,2,133.8996371,late,2
C4,253,2,severe,2,133.8996371,late,2
C4,253,3,severe,2,133.8996371,late,2
C4,253,4,severe,2,133.8996371,late,2
C4,254,0,severe,2,135.0890018,late,2
C4,254,1,severe,2,135.0890018,late,2
C4,254,2,severe,2,135.0890018,late,2
C4,254,3,severe,2,135.0890018,late,2
C4,254,4,severe,2,135.0890018,late,2
C4,255,0,severe,2,136.2885418,late,2
C4,255,1,severe,2,136.2885418,late,2
C4,255,2,severe,2,136.2885418,late,2
C4,255,3,severe,2,136.2885418,late,2
C4,255,4,severe,2,136.2885418,late,2
C4,256,0,severe,2,137.4978605,late,2
C4,256,1,severe,2,137.4978605,late,2
C4,256,2,severe,2,137.4978605,late,2
C4,256,3,severe,2,137.4978605,late,2
C4,256,4,severe,2,137.4978605,late,2
C4,257,0,severe,2,138.716556,late,2
C4,257,1,severe,2,138.716556,late,2
C4,257,2,severe,2,138.716556,late,2
C4,257,3,severe,2,138.716556,late,2
C4,257,4,severe,2,138.716556,late,2
C4,258,0,severe,2,139.9442215,late,2
C4,258,1,severe,2,139.9442215,late,2
C4,258,2,severe,2,139.9442215,late,2
C4,258,3,severe,2,139.9442215,late,2
C4,258,4,severe,2,139.9442215,late,2
C4,259,0,severe,2,141.1804455,late,2
C4,259,1,severe,2,141.1804455,late,2
C4,259,2,severe,2,141.1804455,late,2
C4,259,3,severe,2,141.1804455,late,2
C4,259,4,severe,2,141.1804455,late,2
C4,260,0,severe,2,142.4248124,late,2
C4,260,1,severe,2,142.4248124,late,2
C4,260,2,severe,2,142.4248124,late,2
C4,260,3,severe,2,142.4248124,late,2
C4,260,4,severe,2,142.4248124,late,2
C4,261,0,severe,2,143.6769023,late,2
C4,261,1,severe,2,143.6769023,late,2
C4,261,2,severe,2,143.6769023,late,2
C4,261,3,severe,2,143.6769023,late,2
C4,261,4,severe,2,143.6769023,late,2
C4,262,0,severe,2,144.9362918,late,2
C4,262,1,severe,2,144.9362918,late,2
C4,262,2,severe,2,144.9362918,late,2
C4,262,3,severe,2,144.9362918,late,2
C4,262,4,severe,2,144.9362918,late,2
C4,263,0,severe,2,146.202554,late,2
C4,263,1,severe,2,146.202554,late,2
C4,263,2,severe,2,146.202554,late,2
C4,263,3,severe,2,146.202554,late,2
C4,263,4,severe,2,146.202554,late,2
C4,264,0,severe,2,147.475259,late,2
C4,264,1,severe,2,147.475259,late,2
C4,264,2,severe,2,147.475259,late,2
C4,264,3,severe,2,147.475259,late,2
C4,264,4,severe,2,147.475259,late,2
C4,265,0,severe,2,148.7539741,late,2
C4,265,1,severe,2,148.7539741,late,2
C4,265,2,severe,2,148.7539741,late,2
C4,265,3,severe,2,148.7539741,late,2
C4,265,4,severe,2,148.7539741,late,2
C4,266,0,severe,2,150.0382639,late,2
C4,266,1,severe,2,150.0382639,late,2
C4,266,2,severe,2,150.0382639,late,2
C4,266,3,severe,2,150.0382639,late,2
C4,266,4,severe,2,150.0382639,late,2
C4,267,0,severe,2,151.3276912,late,2
C4,267,1,severe,2,151.3276912,late,2
C4,267,2,severe,2,151.3276912,late,2
C4,267,3,severe,2,151.3276912,late,2
C4,267,4,severe,2,151.3276912,late,2
C4,268,0,severe,2,152.6218167,late,2
C4,268,1,severe,2,152.6218167,late,2
C4,268,2,severe,2,152.6218167,late,2
C4,268,3,severe,2,152.6218167,late,2
C4,268,4,severe,2,152.6218167,late,2
C4,269,0,severe,2,153.9201996,late,2
C4,269,1,severe,2,153.9201996,late,2
C4,269,2,severe,2,153.9201996,late,2
C4,269,3,severe,2,153.9201996,late,2
C4,269,4,severe,2,153.9201996,late,2
C4,270,0,severe,2,155.2223977,late,2
C4,270,1,severe,2,155.2223977,late,2
C4,270,2,severe,2,155.2223977,late,2
C4,270,3,severe,2,155.2223977,late,2
C4,270,4,severe,2,155.2223977,late,2
C4,271,0,severe,2,156.5279683,late,2
C4,271,1,severe,2,156.5279683,late,2
C4,271,2,severe,2,156.5279683,late,2
C4,271,3,severe,2,156.5279683,late,2
C4,271,4,severe,2,156.5279683,late,2
C4,272,0,severe,2,157.8364676,late,2
C4,272,1,severe,2,157.8364676,late,2
C4,272,2,severe,2,157.8364676,late,2
C4,272,3,severe,2,157.8364676,late,2
C4,272,4,severe,2,157.8364676,late,2
C4,273,0,severe,2,159.1474517,late,2
C4,273,1,severe,2,159.1474517,late,2
C4,273,2,severe,2,159.1474517,late,2
C4,273,3,severe,2,159.1474517,late,2
C4,273,4,severe,2,159.1474517,late,2
C4,274,0,severe,2,160.4604766,late,2
C4,274,1,severe,2,160.4604766,late,2
C4,274,2,severe,2,160.4604766,late,2
C4,274,3,severe,2,160.4604766,late,2
C4,274,4,severe,2,160.4604766,late,2
C4,275,0,severe,2,161.7750987,late,2
C4,275,1,severe,2,161.7750987,late,2
C4,275,2,severe,2,161.7750987,late,2
C4,275,3,severe,2,161.7750987,late,2
C4,275,4,severe,2,161.7750987,late,2
C4,276,0,severe,2,163.090875,late,2
C4,276,1,severe,2,163.090875,late,2
C4,276,2,severe,2,163.090875,late,2
C4,276,3,severe,2,163.090875,late,2
C4,276,4,severe,2,163.090875,late,2
C4,277,0,severe,2,164.4073631,late,2
C4,277,1,severe,2,164.4073631,late,2
C4,277,2,severe,2,164.4073631,late,2
C4,277,3,severe,2,164.4073631,late,2
C4,277,4,severe,2,164.4073631,late,2
C4,278,0,severe,2,165.724122,late,2
C4,278,1,severe,2,165.724122,late,2
C4,278,2,severe,2,165.724122,late,2
C4,278,3,severe,2,165.724122,late,2
C4,278,4,severe,2,165.724122,late,2
C4,279,0,severe,2,167.0407123,late,2
C4,279,1,severe,2,167.0407123,late,2
C4,279,2,severe,2,167.0407123,late,2
C4,279,3,severe,2,167.0407123,late,2
C4,279,4,severe,2,167.0407123,late,2
C4,280,0,severe,2,168.3566961,late,2
C4,280,1,severe,2,168.3566961,late,2
C4,280,2,severe,2,168.3566961,late,2
C4,280,3,severe,2,168.3566961,late,2
C4,280,4,severe,2,168.3566961,late,2
C4,281,0,severe,2,169.6716378,late,2
C4,281,1,severe,2,169.6716378,late,2
C4,281,2,severe,2,169.6716378,late,2
C4,281,3,severe,2,169.6716378,late,2
C4,281,4,severe,2,169.6716378,late,2
C4,282,0,severe,2,170.9851038,late,2
C4,282,1,severe,2,170.9851038,late,2
C4,282,2,severe,2,170.9851038,late,2
C4,282,3,severe,2,170.9851038,late,2
C4,282,4,severe,2,170.9851038,late,2
C4,283,0,severe,2,172.2966636,late,2
C4,283,1,severe,2,172.2966636,late,2
C4,283,2,severe,2,172.2966636,late,2
C4,283,3,severe,2,172.2966636,late,2
C4,283,4,severe,2,172.2966636,late,2
C4,284,0,severe,2,173.6058893,late,2
C4,284,1,severe,2,173.6058893,late,2
C4,284,2,severe,2,173.6058893,late,2
C4,284,3,severe,2,173.6058893,late,2
C4,284,4,severe,2,173.6058893,late,2
C4,285,0,severe,2,174.9123562,late,2
C4,285,1,severe,2,174.9123562,late,2
C4,285,2,severe,2,174.9123562,late,2
C4,285,3,severe,2,174.9123562,late,2
C4,285,4,severe,2,174.9123562,late,2
C4,286,0,severe,2,176.2156432,late,2
C4,286,1,severe,2,176.2156432,late,2
C4,286,2,severe,2,176.2156432,late,2
C4,286,3,severe,2,176.2156432,late,2
C4,286,4,severe,2,176.2156432,late,2
C4,287,0,severe,2,177.5153329,late,2
C4,287,1,severe,2,177.5153329,late,2
C4,287,2,severe,2,177.5153329,late,2
C4,287,3,severe,2,177.5153329,late,2
C4,287,4,severe,2,177.5153329,late,2
C4,288,0,severe,2,178.8110119,late,2
C4,288,1,severe,2,178.8110119,late,2
C4,288,2,severe,2,178.8110119,late,2
C4,288,3,severe,2,178.8110119,late,2
C4,288,4,severe,2,178.8110119,late,2
C4,289,0,severe,2,180.102271,late,2
C4,289,1,severe,2,180.102271,late,2
C4,289,2,severe,2,180.102271,late,2
C4,289,3,severe,2,180.102271,late,2
C4,289,4,severe,2,180.102271,late,2
C4,290,0,severe,2,181.3887056,late,2
C4,290,1,severe,2,181.3887056,late,2
C4,290,2,severe,2,181.3887056,late,2
C4,290,3,severe,2,181.3887056,late,2
C4,290,4,severe,2,181.3887056,late,2
C4,291,0,severe,2,182.6699161,late,2
C4,291,1,severe,2,182.6699161,late,2
C4,291,2,severe,2,182.6699161,late,2
C4,291,3,severe,2,182.6699161,late,2
C4,291,4,severe,2,182.6699161,late,2
C4,292,0,severe,2,183.9455075,late,2
C4,292,1,severe,2,183.9455075,late,2
C4,292,2,severe,2,183.9455075,late,2
C4,292,3,severe,2,183.9455075,late,2
C4,292,4,severe,2,183.9455075,late,2
C4,293,0,severe,2,185.2150905,late,2
C4,293,1,severe,2,185.2150905,late,2
C4,293,2,severe,2,185.2150905,late,2
C4,293,3,severe,2,185.2150905,late,2
C4,293,4,severe,2,185.2150905,late,2
C4,294,0,severe,2,186.4782811,late,2
C4,294,1,severe,2,186.4782811,late,2
C4,294,2,severe,2,186.4782811,late,2
C4,294,3,severe,2,186.4782811,late,2
C4,294,4,severe,2,186.4782811,late,2
C4,295,0,severe,2,187.7347013,late,2
C4,295,1,severe,2,187.7347013,late,2
C4,295,2,severe,2,187.7347013,late,2
C4,295,3,severe,2,187.7347013,late,2
C4,295,4,severe,2,187.7347013,late,2
C4,296,0,severe,2,188.9839787,late,2
C4,296,1,severe,2,188.9839787,late,2
C4,296,2,severe,2,188.9839787,late,2
C4,296,3,severe,2,188.9839787,late,2
C4,296,4,severe,2,188.9839787,late,2
C4,297,0,severe,2,190.2257477,late,2
C4,297,1,severe,2,190.2257477,late,2
C4,297,2,severe,2,190.2257477,late,2
C4,297,3,severe,2,190.2257477,late,2
C4,297,4,severe,2,190.2257477,late,2
C4,298,0,severe,2,191.4596487,late,2
C4,298,1,severe,2,191.4596487,late,2
C4,298,2,severe,2,191.4596487,late,2
C4,298,3,severe,2,191.4596487,late,2
C4,298,4,severe,2,191.4596487,late,2
C4,299,0,severe,2,192.685329,late,2
C4,299,1,severe,2,192.685329,late,2
C4,299,2,severe,2,192.685329,late,2
C4,299,3,severe,2,192.685329,late,2
C4,299,4,severe,2,192.685329,late,2
C4,300,0,severe,2,193.9024428,late,2
C4,300,1,severe,2,193.9024428,late,2
C4,300,2,severe,2,193.9024428,late,2
C4,300,3,severe,2,193.9024428,late,2
C4,300,4,severe,2,193.9024428,late,2
C4,301,0,severe,2,195.1106513,late,2
C4,301,1,severe,2,195.1106513,late,2
C4,301,2,severe,2,195.1106513,late,2
C4,301,3,severe,2,195.1106513,late,2
C4,301,4,severe,2,195.1106513,late,2
C4,302,0,severe,2,196.3096231,late,2
C4,302,1,severe,2,196.3096231,late,2
C4,302,2,severe,2,196.3096231,late,2
C4,302,3,severe,2,196.3096231,late,2
C4,302,4,severe,2,196.3096231,late,2
C4,303,0,severe,2,197.4990343,late,2
C4,303,1,severe,2,197.4990343,late,2
C4,303,2,severe,2,197.4990343,late,2
C4,303,3,severe,2,197.4990343,late,2
C4,303,4,severe,2,197.4990343,late,2
C4,304,0,severe,2,198.6785687,late,2
C4,304,1,severe,2,198.6785687,late,2
C4,304,2,severe,2,198.6785687,late,2
C4,304,3,severe,2,198.6785687,late,2
C4,304,4,severe,2,198.6785687,late,2
C4,305,0,severe,2,199.8479179,late,2
C4,305,1,severe,2,199.8479179,late,2
C4,305,2,severe,2,199.8479179,late,2
C4,305,3,severe,2,199.8479179,late,2
C4,305,4,severe,2,199.8479179,late,2
C4,306,0,severe,2,201.0067816,late,2
C4,306,1,severe,2,201.0067816,late,2
C4,306,2,severe,2,201.0067816,late,2
C4,306,3,severe,2,201.0067816,late,2
C4,306,4,severe,2,201.0067816,late,2
C4,307,0,severe,2,202.1548679,late,2
C4,307,1,severe,2,202.1548679,late,2
C4,307,2,severe,2,202.1548679,late,2
C4,307,3,severe,2,202.1548679,late,2
C4,307,4,severe,2,202.1548679,late,2
C4,308,0,severe,2,203.291893,late,2
C4,308,1,severe,2,203.291893,late,2
C4,308,2,severe,2,203.291893,late,2
C4,308,3,severe,2,203.291893,late,2
C4,308,4,severe,2,203.291893,late,2
C4,309,0,severe,2,204.417582,late,2
C4,309,1,severe,2,204.417582,late,2
C4,309,2,severe,2,204.417582,late,2
C4,309,3,severe,2,204.417582,late,2
C4,309,4,severe,2,204.417582,late,2
C4,310,0,severe,2,205.5316685,late,2
C4,310,1,severe,2,205.5316685,late,2
