condition,run_id,class,class_id,start_idx,end_idx,npy_path
C1,1,I,0,799,5407,data\windows\C1_001_6.npy
C1,50,I,0,207215,211823,data\windows\C1_050_11.npy
C1,9,I,0,35707,40315,data\windows\C1_009_10.npy
C1,31,I,0,127838,132446,data\windows\C1_031_5.npy
C1,10,I,0,38892,43500,data\windows\C1_010_8.npy
C1,48,I,0,200098,204706,data\windows\C1_048_13.npy
C1,38,I,0,158301,162909,data\windows\C1_038_8.npy
C1,42,I,0,172450,177058,data\windows\C1_042_9.npy
C1,23,I,0,92605,97213,data\windows\C1_023_21.npy
C1,24,I,0,100221,104829,data\windows\C1_024_11.npy
C1,33,I,0,136099,140707,data\windows\C1_033_9.npy
C1,41,I,0,168307,172915,data\windows\C1_041_8.npy
C1,44,I,0,181716,186324,data\windows\C1_044_8.npy
C1,1,I,0,2190,6798,data\windows\C1_001_7.npy
C1,34,I,0,142397,147005,data\windows\C1_034_12.npy
C1,6,I,0,23382,27990,data\windows\C1_006_7.npy
C1,15,I,0,61754,66362,data\windows\C1_015_13.npy
C1,43,I,0,177867,182475,data\windows\C1_043_11.npy
C1,13,I,0,53920,58528,data\windows\C1_013_6.npy
C1,41,I,0,170892,175500,data\windows\C1_041_9.npy
C1,24,I,0,99283,103891,data\windows\C1_024_12.npy
C1,12,I,0,49874,54482,data\windows\C1_012_6.npy
C1,18,I,0,71666,76274,data\windows\C1_018_6.npy
C1,28,I,0,113772,118380,data\windows\C1_028_8.npy
C1,40,I,0,164085,168693,data\windows\C1_040_15.npy
C1,31,I,0,129977,134585,data\windows\C1_031_6.npy
C1,48,I,0,200141,204749,data\windows\C1_048_14.npy
C1,45,I,0,186078,190686,data\windows\C1_045_2.npy
C1,39,I,0,161605,166213,data\windows\C1_039_10.npy
C1,31,I,0,129353,133961,data\windows\C1_031_7.npy
C1,15,I,0,62167,66775,data\windows\C1_015_14.npy
C1,22,I,0,88435,93043,data\windows\C1_022_5.npy
C1,7,I,0,25493,30101,data\windows\C1_007_12.npy
C1,20,I,0,80219,84827,data\windows\C1_020_4.npy
C1,48,I,0,198694,203302,data\windows\C1_048_15.npy
C1,22,I,0,91288,95896,data\windows\C1_022_6.npy
C1,6,I,0,24365,28973,data\windows\C1_006_8.npy
C1,34,I,0,139901,144509,data\windows\C1_034_13.npy
C1,50,I,0,206439,211047,data\windows\C1_050_12.npy
C1,45,I,0,186025,190633,data\windows\C1_045_3.npy
C1,14,I,0,58755,63363,data\windows\C1_014_7.npy
C1,24,I,0,97329,101937,data\windows\C1_024_13.npy
C1,28,I,0,113825,118433,data\windows\C1_028_9.npy
C1,13,I,0,53344,57952,data\windows\C1_013_7.npy
C1,14,I,0,57600,62208,data\windows\C1_014_8.npy
C1,13,I,0,50938,55546,data\windows\C1_013_8.npy
C1,51,I,0,213322,217930,data\windows\C1_051_7.npy
C1,39,I,0,160031,164639,data\windows\C1_039_11.npy
C1,43,I,0,180318,184926,data\windows\C1_043_12.npy
C1,42,I,0,175067,179675,data\windows\C1_042_10.npy
C1,49,I,0,205787,210395,data\windows\C1_049_7.npy
C1,6,I,0,22554,27162,data\windows\C1_006_9.npy
C1,45,I,0,189058,193666,data\windows\C1_045_4.npy
C1,4,I,0,14252,18860,data\windows\C1_004_5.npy
C1,25,I,0,101896,106504,data\windows\C1_025_7.npy
C1,31,I,0,127493,132101,data\windows\C1_031_8.npy
C1,19,I,0,76764,81372,data\windows\C1_019_10.npy
C1,8,I,0,31332,35940,data\windows\C1_008_14.npy
C1,10,I,0,41214,45822,data\windows\C1_010_9.npy
C1,43,I,0,176845,181453,data\windows\C1_043_13.npy
C1,17,I,0,68359,72967,data\windows\C1_017_11.npy
C1,16,I,0,66588,71196,data\windows\C1_016_13.npy
C1,48,I,0,198026,202634,data\windows\C1_048_16.npy
C1,8,I,0,30839,35447,data\windows\C1_008_15.npy
C1,47,I,0,196253,200861,data\windows\C1_047_6.npy
C1,47,I,0,197476,202084,data\windows\C1_047_7.npy
C1,31,I,0,128378,132986,data\windows\C1_031_9.npy
C1,9,I,0,35612,40220,data\windows\C1_009_11.npy
C1,8,I,0,33409,38017,data\windows\C1_008_16.npy
C1,15,I,0,61065,65673,data\windows\C1_015_15.npy
C1,30,I,0,123743,128351,data\windows\C1_030_8.npy
C1,8,I,0,32927,37535,data\windows\C1_008_17.npy
C1,24,I,0,97707,102315,data\windows\C1_024_14.npy
C1,6,I,0,24742,29350,data\windows\C1_006_10.npy
C1,28,I,0,115812,120420,data\windows\C1_028_10.npy
C1,2,I,0,4497,9105,data\windows\C1_002_11.npy
C1,37,I,0,151977,156585,data\windows\C1_037_9.npy
C1,3,I,0,11842,16450,data\windows\C1_003_5.npy
C1,10,I,0,41754,46362,data\windows\C1_010_10.npy
C1,9,I,0,37572,42180,data\windows\C1_009_12.npy
C1,43,I,0,178203,182811,data\windows\C1_043_14.npy
C1,3,I,0,11411,16019,data\windows\C1_003_6.npy
C1,22,I,0,92012,96620,data\windows\C1_022_7.npy
C1,31,I,0,126787,131395,data\windows\C1_031_10.npy
C1,27,I,0,110607,115215,data\windows\C1_027_6.npy
C1,35,I,0,145951,150559,data\windows\C1_035_10.npy
C1,41,I,0,172240,176848,data\windows\C1_041_10.npy
C1,21,I,0,85704,90312,data\windows\C1_021_7.npy
C1,43,I,0,177608,182216,data\windows\C1_043_15.npy
C1,17,I,0,68202,72810,data\windows\C1_017_12.npy
C1,51,I,0,211143,215751,data\windows\C1_051_8.npy
C1,26,I,0,108143,112751,data\windows\C1_026_16.npy
C1,38,I,0,157805,162413,data\windows\C1_038_9.npy
C1,45,I,0,187636,192244,data\windows\C1_045_5.npy
C1,41,I,0,169999,174607,data\windows\C1_041_11.npy
C1,44,I,0,182606,187214,data\windows\C1_044_9.npy
C1,28,I,0,115003,119611,data\windows\C1_028_11.npy
C1,3,I,0,9294,13902,data\windows\C1_003_7.npy
C1,26,I,0,105690,110298,data\windows\C1_026_17.npy
C1,10,I,0,38898,43506,data\windows\C1_010_11.npy
C1,46,I,0,190811,195419,data\windows\C1_046_10.npy
C1,13,I,0,50956,55564,data\windows\C1_013_9.npy
C1,12,I,0,48894,53502,data\windows\C1_012_7.npy
C1,13,I,0,53677,58285,data\windows\C1_013_10.npy
C1,33,I,0,137872,142480,data\windows\C1_033_10.npy
C1,30,I,0,122418,127026,data\windows\C1_030_9.npy
C1,49,I,0,203576,208184,data\windows\C1_049_8.npy
C1,22,I,0,89226,93834,data\windows\C1_022_8.npy
C1,15,I,0,60541,65149,data\windows\C1_015_16.npy
C1,3,I,0,10529,15137,data\windows\C1_003_8.npy
C1,1,I,0,868,5476,data\windows\C1_001_8.npy
C1,20,I,0,80097,84705,data\windows\C1_020_5.npy
C1,48,I,0,198553,203161,data\windows\C1_048_17.npy
C1,27,I,0,112270,116878,data\windows\C1_027_7.npy
C1,46,I,0,191762,196370,data\windows\C1_046_11.npy
C1,6,I,0,21781,26389,data\windows\C1_006_11.npy
C1,5,I,0,20053,24661,data\windows\C1_005_18.npy
C1,43,I,0,178731,183339,data\windows\C1_043_16.npy
C1,6,I,0,22868,27476,data\windows\C1_006_12.npy
C1,3,I,0,11108,15716,data\windows\C1_003_9.npy
C1,21,I,0,87982,92590,data\windows\C1_021_8.npy
C1,48,I,0,198344,202952,data\windows\C1_048_18.npy
C1,36,I,0,147846,152454,data\windows\C1_036_10.npy
C1,6,I,0,21233,25841,data\windows\C1_006_13.npy
C1,43,I,0,179519,184127,data\windows\C1_043_17.npy
C1,44,I,0,180985,185593,data\windows\C1_044_10.npy
C1,41,I,0,171724,176332,data\windows\C1_041_12.npy
C1,47,I,0,193548,198156,data\windows\C1_047_8.npy
C1,13,I,0,51631,56239,data\windows\C1_013_11.npy
C1,50,I,0,210075,214683,data\windows\C1_050_13.npy
C1,17,I,0,68782,73390,data\windows\C1_017_13.npy
C1,41,I,0,172009,176617,data\windows\C1_041_13.npy
C1,30,I,0,124161,128769,data\windows\C1_030_10.npy
C1,40,I,0,167158,171766,data\windows\C1_040_16.npy
C1,33,I,0,134708,139316,data\windows\C1_033_11.npy
C1,33,I,0,137855,142463,data\windows\C1_033_12.npy
C1,32,I,0,132128,136736,data\windows\C1_032_4.npy
C1,40,I,0,167055,171663,data\windows\C1_040_17.npy
C1,38,I,0,158455,163063,data\windows\C1_038_10.npy
C1,7,I,0,28850,33458,data\windows\C1_007_13.npy
C1,43,I,0,177144,181752,data\windows\C1_043_18.npy
C1,28,I,0,114908,119516,data\windows\C1_028_12.npy
C1,17,I,0,69294,73902,data\windows\C1_017_14.npy
C1,27,I,0,110227,114835,data\windows\C1_027_8.npy
C1,50,I,0,207376,211984,data\windows\C1_050_14.npy
C1,44,I,0,183988,188596,data\windows\C1_044_11.npy
C1,43,I,0,178783,183391,data\windows\C1_043_19.npy
C1,24,I,0,99238,103846,data\windows\C1_024_15.npy
C1,40,I,0,168158,172766,data\windows\C1_040_18.npy
C1,20,I,0,82557,87165,data\windows\C1_020_6.npy
C1,35,I,0,147120,151728,data\windows\C1_035_11.npy
C1,33,I,0,137228,141836,data\windows\C1_033_13.npy
C1,13,I,0,53766,58374,data\windows\C1_013_12.npy
C1,14,I,0,57123,61731,data\windows\C1_014_9.npy
C1,4,I,0,13090,17698,data\windows\C1_004_6.npy
C1,8,I,0,29959,34567,data\windows\C1_008_18.npy
C1,23,I,0,92935,97543,data\windows\C1_023_22.npy
C1,25,I,0,102422,107030,data\windows\C1_025_8.npy
C1,9,I,0,35524,40132,data\windows\C1_009_13.npy
C1,22,I,0,89360,93968,data\windows\C1_022_9.npy
C1,31,I,0,129583,134191,data\windows\C1_031_11.npy
C1,12,I,0,49859,54467,data\windows\C1_012_8.npy
C1,18,I,0,72522,77130,data\windows\C1_018_7.npy
C1,19,I,0,78834,83442,data\windows\C1_019_11.npy
C1,26,I,0,108256,112864,data\windows\C1_026_18.npy
C1,19,I,0,78594,83202,data\windows\C1_019_12.npy
C1,38,I,0,158005,162613,data\windows\C1_038_11.npy
C1,17,I,0,70240,74848,data\windows\C1_017_15.npy
C1,23,I,0,92994,97602,data\windows\C1_023_23.npy
C1,20,I,0,81351,85959,data\windows\C1_020_7.npy
C1,10,I,0,39202,43810,data\windows\C1_010_12.npy
C1,35,I,0,147029,151637,data\windows\C1_035_12.npy
C1,13,I,0,50677,55285,data\windows\C1_013_13.npy
C1,16,I,0,63700,68308,data\windows\C1_016_14.npy
C1,41,I,0,170020,174628,data\windows\C1_041_14.npy
C1,49,I,0,203580,208188,data\windows\C1_049_9.npy
C1,35,I,0,143834,148442,data\windows\C1_035_13.npy
C1,47,I,0,196485,201093,data\windows\C1_047_9.npy
C1,44,I,0,183263,187871,data\windows\C1_044_12.npy
C1,25,I,0,103072,107680,data\windows\C1_025_9.npy
C1,40,I,0,165188,169796,data\windows\C1_040_19.npy
C1,17,I,0,70426,75034,data\windows\C1_017_16.npy
C1,24,I,0,98744,103352,data\windows\C1_024_16.npy
C1,28,I,0,114772,119380,data\windows\C1_028_13.npy
C1,49,I,0,206076,210684,data\windows\C1_049_10.npy
C1,44,I,0,182055,186663,data\windows\C1_044_13.npy
C1,25,I,0,104860,109468,data\windows\C1_025_10.npy
C1,34,I,0,140042,144650,data\windows\C1_034_14.npy
C1,11,I,0,43364,47972,data\windows\C1_011_7.npy
C1,42,I,0,172456,177064,data\windows\C1_042_11.npy
C1,29,I,0,118538,123146,data\windows\C1_029_12.npy
C1,28,I,0,114191,118799,data\windows\C1_028_14.npy
C1,40,I,0,164329,168937,data\windows\C1_040_20.npy
C1,33,I,0,135802,140410,data\windows\C1_033_14.npy
C1,4,I,0,15517,20125,data\windows\C1_004_7.npy
C1,15,I,0,61802,66410,data\windows\C1_015_17.npy
C1,10,I,0,37874,42482,data\windows\C1_010_13.npy
C1,38,I,0,157565,162173,data\windows\C1_038_12.npy
C1,2,I,0,7475,12083,data\windows\C1_002_12.npy
C1,11,I,0,43375,47983,data\windows\C1_011_8.npy
C1,31,I,0,128139,132747,data\windows\C1_031_12.npy
C1,36,I,0,149007,153615,data\windows\C1_036_11.npy
C1,26,I,0,107881,112489,data\windows\C1_026_19.npy
C1,44,I,0,184663,189271,data\windows\C1_044_14.npy
C1,47,I,0,197040,201648,data\windows\C1_047_10.npy
C1,7,I,0,28325,32933,data\windows\C1_007_14.npy
C1,49,I,0,204364,208972,data\windows\C1_049_11.npy
C1,32,I,0,131720,136328,data\windows\C1_032_5.npy
C1,33,I,0,136510,141118,data\windows\C1_033_15.npy
C1,5,I,0,20435,25043,data\windows\C1_005_19.npy
C1,32,I,0,133326,137934,data\windows\C1_032_6.npy
C1,38,I,0,155597,160205,data\windows\C1_038_13.npy
C1,30,I,0,124467,129075,data\windows\C1_030_11.npy
C1,5,I,0,18156,22764,data\windows\C1_005_20.npy
C1,27,I,0,112157,116765,data\windows\C1_027_9.npy
C1,48,I,0,200724,205332,data\windows\C1_048_19.npy
C1,37,I,0,155059,159667,data\windows\C1_037_10.npy
C1,8,I,0,29453,34061,data\windows\C1_008_19.npy
C1,49,I,0,205957,210565,data\windows\C1_049_12.npy
C1,49,I,0,205730,210338,data\windows\C1_049_13.npy
C1,9,I,0,36443,41051,data\windows\C1_009_14.npy
C1,41,I,0,171764,176372,data\windows\C1_041_15.npy
C1,21,I,0,88554,93162,data\windows\C1_021_9.npy
C1,31,I,0,127332,131940,data\windows\C1_031_13.npy
C1,23,I,0,95414,100022,data\windows\C1_023_24.npy
C1,40,I,0,167833,172441,data\windows\C1_040_21.npy
C1,51,I,0,213768,218376,data\windows\C1_051_9.npy
C1,41,I,0,170527,175135,data\windows\C1_041_16.npy
C1,48,I,0,199744,204352,data\windows\C1_048_20.npy
C1,49,I,0,202972,207580,data\windows\C1_049_14.npy
C1,5,I,0,19362,23970,data\windows\C1_005_21.npy
C1,13,I,0,54537,59145,data\windows\C1_013_14.npy
C1,37,I,0,154725,159333,data\windows\C1_037_11.npy
C1,31,I,0,126558,131166,data\windows\C1_031_14.npy
C1,3,I,0,10720,15328,data\windows\C1_003_10.npy
C1,5,I,0,20425,25033,data\windows\C1_005_22.npy
C1,27,I,0,111582,116190,data\windows\C1_027_10.npy
C1,32,I,0,132103,136711,data\windows\C1_032_7.npy
C1,9,I,0,36083,40691,data\windows\C1_009_15.npy
C1,9,I,0,36851,41459,data\windows\C1_009_16.npy
C1,7,I,0,27732,32340,data\windows\C1_007_15.npy
C1,29,I,0,121091,125699,data\windows\C1_029_13.npy
C1,1,I,0,964,5572,data\windows\C1_001_9.npy
C1,30,I,0,122675,127283,data\windows\C1_030_12.npy
C1,25,I,0,102004,106612,data\windows\C1_025_11.npy
C1,24,I,0,99921,104529,data\windows\C1_024_17.npy
C1,35,I,0,145642,150250,data\windows\C1_035_14.npy
C1,27,I,0,112029,116637,data\windows\C1_027_11.npy
C1,38,I,0,156033,160641,data\windows\C1_038_14.npy
C1,39,I,0,163873,168481,data\windows\C1_039_12.npy
C1,47,I,0,197293,201901,data\windows\C1_047_11.npy
C1,41,I,0,171413,176021,data\windows\C1_041_17.npy
C1,27,I,0,110973,115581,data\windows\C1_027_12.npy
C1,26,I,0,105491,110099,data\windows\C1_026_20.npy
C1,13,I,0,50733,55341,data\windows\C1_013_15.npy
C1,31,I,0,128600,133208,data\windows\C1_031_15.npy
C1,8,I,0,29824,34432,data\windows\C1_008_20.npy
C1,48,I,0,199715,204323,data\windows\C1_048_21.npy
C1,44,I,0,181300,185908,data\windows\C1_044_15.npy
C1,7,I,0,25673,30281,data\windows\C1_007_16.npy
C1,41,I,0,168563,173171,data\windows\C1_041_18.npy
C1,6,I,0,25088,29696,data\windows\C1_006_14.npy
C1,37,I,0,154590,159198,data\windows\C1_037_12.npy
C1,5,I,0,18847,23455,data\windows\C1_005_23.npy
C1,25,I,0,104633,109241,data\windows\C1_025_12.npy
C1,34,I,0,141174,145782,data\windows\C1_034_15.npy
C1,38,I,0,156261,160869,data\windows\C1_038_15.npy
C1,22,I,0,89729,94337,data\windows\C1_022_10.npy
C1,48,I,0,197654,202262,data\windows\C1_048_22.npy
C1,40,I,0,166053,170661,data\windows\C1_040_22.npy
C1,11,I,0,44630,49238,data\windows\C1_011_9.npy
C1,35,I,0,143918,148526,data\windows\C1_035_15.npy
C1,38,I,0,156630,161238,data\windows\C1_038_16.npy
C1,18,I,0,71536,76144,data\windows\C1_018_8.npy
C1,38,I,0,158281,162889,data\windows\C1_038_17.npy
C1,46,I,0,192796,197404,data\windows\C1_046_12.npy
C1,42,I,0,175184,179792,data\windows\C1_042_12.npy
C1,39,I,0,163574,168182,data\windows\C1_039_13.npy
C1,33,I,0,136141,140749,data\windows\C1_033_16.npy
C1,14,I,0,57995,62603,data\windows\C1_014_10.npy
C1,41,I,0,170550,175158,data\windows\C1_041_19.npy
C1,19,I,0,78122,82730,data\windows\C1_019_13.npy
C1,28,I,0,114078,118686,data\windows\C1_028_15.npy
C1,17,I,0,67440,72048,data\windows\C1_017_17.npy
C1,16,I,0,67163,71771,data\windows\C1_016_15.npy
C1,9,I,0,33908,38516,data\windows\C1_009_17.npy
C1,50,I,0,206157,210765,data\windows\C1_050_15.npy
C1,8,I,0,31677,36285,data\windows\C1_008_21.npy
C1,5,I,0,18536,23144,data\windows\C1_005_24.npy
C1,48,I,0,200764,205372,data\windows\C1_048_23.npy
C1,29,I,0,118961,123569,data\windows\C1_029_14.npy
C1,23,I,0,93853,98461,data\windows\C1_023_25.npy
C1,38,I,0,158122,162730,data\windows\C1_038_18.npy
C1,20,I,0,82178,86786,data\windows\C1_020_8.npy
C1,7,I,0,27428,32036,data\windows\C1_007_17.npy
C1,38,I,0,156448,161056,data\windows\C1_038_19.npy
C1,9,I,0,37864,42472,data\windows\C1_009_18.npy
C1,29,I,0,118528,123136,data\windows\C1_029_15.npy
C1,49,I,0,203624,208232,data\windows\C1_049_15.npy
C1,48,I,0,200767,205375,data\windows\C1_048_24.npy
C1,19,I,0,77391,81999,data\windows\C1_019_14.npy
C1,40,I,0,167335,171943,data\windows\C1_040_23.npy
C1,32,I,0,131355,135963,data\windows\C1_032_8.npy
C1,25,I,0,102742,107350,data\windows\C1_025_13.npy
C1,8,I,0,29994,34602,data\windows\C1_008_22.npy
C1,20,I,0,80686,85294,data\windows\C1_020_9.npy
C1,34,I,0,139899,144507,data\windows\C1_034_16.npy
C1,51,I,0,211617,216225,data\windows\C1_051_10.npy
C1,1,I,0,600,5208,data\windows\C1_001_10.npy
C1,37,I,0,153847,158455,data\windows\C1_037_13.npy
C1,44,I,0,181578,186186,data\windows\C1_044_16.npy
C1,49,I,0,204081,208689,data\windows\C1_049_16.npy
C1,22,I,0,90842,95450,data\windows\C1_022_11.npy
C1,7,I,0,25403,30011,data\windows\C1_007_18.npy
C1,14,I,0,58088,62696,data\windows\C1_014_11.npy
C1,44,I,0,182478,187086,data\windows\C1_044_17.npy
C1,45,I,0,188265,192873,data\windows\C1_045_6.npy
C1,33,I,0,136694,141302,data\windows\C1_033_17.npy
C1,7,I,0,26317,30925,data\windows\C1_007_19.npy
C1,7,I,0,26142,30750,data\windows\C1_007_20.npy
C1,25,I,0,102485,107093,data\windows\C1_025_14.npy
C1,31,I,0,126168,130776,data\windows\C1_031_16.npy
C1,2,I,0,6886,11494,data\windows\C1_002_13.npy
C1,35,I,0,147105,151713,data\windows\C1_035_16.npy
C1,28,I,0,116717,121325,data\windows\C1_028_16.npy
C1,1,I,0,1510,6118,data\windows\C1_001_11.npy
C1,5,I,0,20560,25168,data\windows\C1_005_25.npy
C1,24,I,0,97419,102027,data\windows\C1_024_18.npy
C1,37,I,0,154881,159489,data\windows\C1_037_14.npy
C1,43,I,0,177003,181611,data\windows\C1_043_20.npy
C1,22,I,0,92449,97057,data\windows\C1_022_12.npy
C1,16,I,0,63374,67982,data\windows\C1_016_16.npy
C1,50,I,0,207660,212268,data\windows\C1_050_16.npy
C1,24,I,0,98326,102934,data\windows\C1_024_19.npy
C1,17,I,0,67644,72252,data\windows\C1_017_18.npy
C1,23,I,0,94798,99406,data\windows\C1_023_26.npy
C1,1,I,0,1484,6092,data\windows\C1_001_12.npy
C1,16,I,0,64784,69392,data\windows\C1_016_17.npy
C1,27,I,0,110512,115120,data\windows\C1_027_13.npy
C1,47,I,0,196934,201542,data\windows\C1_047_12.npy
C1,38,I,0,158280,162888,data\windows\C1_038_20.npy
C1,40,I,0,167548,172156,data\windows\C1_040_24.npy
C1,28,I,0,116801,121409,data\windows\C1_028_17.npy
C1,6,I,0,23692,28300,data\windows\C1_006_15.npy
C1,20,I,0,83809,88417,data\windows\C1_020_10.npy
C1,51,I,0,213848,218456,data\windows\C1_051_11.npy
C1,3,I,0,9442,14050,data\windows\C1_003_11.npy
C1,45,I,0,188536,193144,data\windows\C1_045_7.npy
C1,35,I,0,146762,151370,data\windows\C1_035_17.npy
C1,15,I,0,60891,65499,data\windows\C1_015_18.npy
C1,40,I,0,166839,171447,data\windows\C1_040_25.npy
C1,43,I,0,179469,184077,data\windows\C1_043_21.npy
C1,3,I,0,9239,13847,data\windows\C1_003_12.npy
C1,6,I,0,22799,27407,data\windows\C1_006_16.npy
C1,34,I,0,142867,147475,data\windows\C1_034_17.npy
C1,51,I,0,214292,218900,data\windows\C1_051_12.npy
C1,2,I,0,5097,9705,data\windows\C1_002_14.npy
C1,34,I,0,142853,147461,data\windows\C1_034_18.npy
C1,7,I,0,29273,33881,data\windows\C1_007_21.npy
C1,34,I,0,139514,144122,data\windows\C1_034_19.npy
C1,32,I,0,133636,138244,data\windows\C1_032_9.npy
C1,5,I,0,19434,24042,data\windows\C1_005_26.npy
C1,35,I,0,145954,150562,data\windows\C1_035_18.npy
C1,46,I,0,192510,197118,data\windows\C1_046_13.npy
C1,45,I,0,185157,189765,data\windows\C1_045_8.npy
C1,2,I,0,6167,10775,data\windows\C1_002_15.npy
C1,13,I,0,52930,57538,data\windows\C1_013_16.npy
C1,13,I,0,51835,56443,data\windows\C1_013_17.npy
C1,24,I,0,97199,101807,data\windows\C1_024_20.npy
C1,8,I,0,30657,35265,data\windows\C1_008_23.npy
C1,44,I,0,183296,187904,data\windows\C1_044_18.npy
C1,40,I,0,166577,171185,data\windows\C1_040_26.npy
C1,42,I,0,173305,177913,data\windows\C1_042_13.npy
C1,11,I,0,42474,47082,data\windows\C1_011_10.npy
C1,1,I,0,1789,6397,data\windows\C1_001_13.npy
C1,47,I,0,195260,199868,data\windows\C1_047_13.npy
C1,15,I,0,61963,66571,data\windows\C1_015_19.npy
C1,34,I,0,140832,145440,data\windows\C1_034_20.npy
C1,47,I,0,195003,199611,data\windows\C1_047_14.npy
C1,2,I,0,7691,12299,data\windows\C1_002_16.npy
C1,1,I,0,672,5280,data\windows\C1_001_14.npy
C1,1,I,0,666,5274,data\windows\C1_001_15.npy
C1,8,I,0,33509,38117,data\windows\C1_008_24.npy
C1,3,I,0,11043,15651,data\windows\C1_003_13.npy
C1,42,I,0,175798,180406,data\windows\C1_042_14.npy
C1,31,I,0,129958,134566,data\windows\C1_031_17.npy
C1,50,I,0,210177,214785,data\windows\C1_050_17.npy
C1,41,I,0,171893,176501,data\windows\C1_041_20.npy
C1,50,I,0,206562,211170,data\windows\C1_050_18.npy
C1,13,I,0,51345,55953,data\windows\C1_013_18.npy
C1,15,I,0,61726,66334,data\windows\C1_015_20.npy
C1,44,I,0,182237,186845,data\windows\C1_044_19.npy
C1,13,I,0,52708,57316,data\windows\C1_013_19.npy
C1,3,I,0,12235,16843,data\windows\C1_003_14.npy
C1,35,I,0,143467,148075,data\windows\C1_035_19.npy
C1,41,I,0,171781,176389,data\windows\C1_041_21.npy
C1,50,I,0,207636,212244,data\windows\C1_050_19.npy
C1,48,I,0,198977,203585,data\windows\C1_048_25.npy
C1,7,I,0,25779,30387,data\windows\C1_007_22.npy
C1,40,I,0,165578,170186,data\windows\C1_040_27.npy
C1,44,I,0,181533,186141,data\windows\C1_044_20.npy
C1,36,I,0,149720,154328,data\windows\C1_036_12.npy
C1,42,I,0,175760,180368,data\windows\C1_042_15.npy
C1,43,I,0,179701,184309,data\windows\C1_043_22.npy
C1,23,I,0,95706,100314,data\windows\C1_023_27.npy
C1,3,I,0,8583,13191,data\windows\C1_003_15.npy
C1,24,I,0,97822,102430,data\windows\C1_024_21.npy
C1,11,I,0,43241,47849,data\windows\C1_011_11.npy
C1,6,I,0,24365,28973,data\windows\C1_006_17.npy
C1,7,I,0,26785,31393,data\windows\C1_007_23.npy
C1,36,I,0,149560,154168,data\windows\C1_036_13.npy
C1,26,I,0,108144,112752,data\windows\C1_026_21.npy
C1,28,I,0,115716,120324,data\windows\C1_028_18.npy
C1,39,I,0,159854,164462,data\windows\C1_039_14.npy
C1,28,I,0,117523,122131,data\windows\C1_028_19.npy
C1,33,I,0,135179,139787,data\windows\C1_033_18.npy
C1,5,I,0,18485,23093,data\windows\C1_005_27.npy
C1,44,I,0,182606,187214,data\windows\C1_044_21.npy
C1,23,I,0,96184,100792,data\windows\C1_023_28.npy
C1,8,I,0,33270,37878,data\windows\C1_008_25.npy
C1,42,I,0,174372,178980,data\windows\C1_042_16.npy
C1,38,I,0,157507,162115,data\windows\C1_038_21.npy
C1,3,I,0,11335,15943,data\windows\C1_003_16.npy
C1,10,I,0,41372,45980,data\windows\C1_010_14.npy
C1,1,I,0,1933,6541,data\windows\C1_001_16.npy
C1,14,I,0,58043,62651,data\windows\C1_014_12.npy
C1,6,I,0,21419,26027,data\windows\C1_006_18.npy
C1,37,I,0,152163,156771,data\windows\C1_037_15.npy
C1,27,I,0,112012,116620,data\windows\C1_027_14.npy
C1,50,I,0,210211,214819,data\windows\C1_050_20.npy
C1,39,I,0,160762,165370,data\windows\C1_039_15.npy
C1,32,I,0,131112,135720,data\windows\C1_032_10.npy
C1,26,I,0,109169,113777,data\windows\C1_026_22.npy
C1,3,I,0,11651,16259,data\windows\C1_003_17.npy
C1,4,I,0,15032,19640,data\windows\C1_004_8.npy
C1,32,I,0,132134,136742,data\windows\C1_032_11.npy
C1,1,I,0,537,5145,data\windows\C1_001_17.npy
C1,3,I,0,9053,13661,data\windows\C1_003_18.npy
C1,12,I,0,46979,51587,data\windows\C1_012_9.npy
C1,46,I,0,189744,194352,data\windows\C1_046_14.npy
C1,24,I,0,98408,103016,data\windows\C1_024_22.npy
C1,37,I,0,152093,156701,data\windows\C1_037_16.npy
C1,21,I,0,89609,94217,data\windows\C1_021_10.npy
C1,9,I,0,37246,41854,data\windows\C1_009_19.npy
C1,19,I,0,79616,84224,data\windows\C1_019_15.npy
C1,5,I,0,19709,24317,data\windows\C1_005_28.npy
C1,40,I,0,165180,169788,data\windows\C1_040_28.npy
C1,10,I,0,39334,43942,data\windows\C1_010_15.npy
C1,20,I,0,80689,85297,data\windows\C1_020_11.npy
